"","CELLCODE","maxm2LAU2","COMMUNE","m2_sh_of_LAU2","Pop2021EU","SumPop2021EU","Pop2021EU_sh_of_LAU2","SumSurf2012_m2","SumSurf2018_m2","LAU2Surf2012_m2","LAU2Surf2018_m2","Urban2012_sh_of_LAU2","Urban2018_sh_of_LAU2","artifLand_capita18"
"1687","1kmE4021N2977","0704","Rambrouch",0.0111111111111111,79,6322,0.0124960455552041,23639.4126002193,23639.4126003337,1022057.45673308,1041495.54002311,0.023129240381241,0.0226975648880926,299.2330708903
"1688","1kmE4021N2978","0704","Rambrouch",0.0111111111111111,61,6322,0.00964884530211958,22976.9732724695,22976.9732724695,1022057.45673308,1041495.54002311,0.0224810974384096,0.0220615186426623,376.671692991304
"1689","1kmE4021N2979","0704","Rambrouch",0.0111111111111111,3,6322,0.000474533375514078,2270.88336106042,2270.88336106042,1022057.45673308,1041495.54002311,0.00222187446126473,0.00218040622719327,756.961120353472
"1677","1kmE4021N2980","0704","Rambrouch",0.0111111111111111,93,6322,0.0147105346409364,25529.8660060608,27491.0847352312,1022057.45673308,1041495.54002311,0.0249788951079764,0.0263957776858278,295.603061669153
"1873","1kmE4021N2981","0801","Boulaide",0.027027027027027,4,1439,0.00277970813064628,0,0,347807.354471137,388607.200150133,0,0,0
"1856","1kmE4021N2982","0801","Boulaide",0.027027027027027,0,1439,0,0,0,347807.354471137,388607.200150133,0,0,NA
"1872","1kmE4021N2983","0801","Boulaide",0.027027027027027,0,1439,0,0,0,347807.354471137,388607.200150133,0,0,NA
"1878","1kmE4021N2984","0801","Boulaide",0.027027027027027,49,1439,0.034051424600417,24542.17118743,24542.17118743,347807.354471137,388607.200150133,0.0705625423727682,0.0631541854550005,500.860636478163
"1871","1kmE4021N2985","0801","Boulaide",0.027027027027027,0,1439,0,0,0,347807.354471137,388607.200150133,0,0,NA
"2051","1kmE4021N2986","0806","Lac de la Haute Sûre",0.0175438596491228,0,2224,0,0,0,547635.834790329,576001.985106738,0,0,NA
"2047","1kmE4021N2987","0806","Lac de la Haute Sûre",0.0175438596491228,0,2224,0,0,0,547635.834790329,576001.985106738,0,0,NA
"2048","1kmE4021N2988","0806","Lac de la Haute Sûre",0.0175438596491228,0,2224,0,0,0,547635.834790329,576001.985106738,0,0,NA
"2016","1kmE4021N2989","0806","Lac de la Haute Sûre",0.0175438596491228,0,2224,0,0,0,547635.834790329,576001.985106738,0,0,NA
"2008","1kmE4021N2990","0806","Lac de la Haute Sûre",0.0175438596491228,0,2224,0,0,0,547635.834790329,576001.985106738,0,0,NA
"2112","1kmE4021N2991","0808","Winseler",0.0277777777777778,0,1450,0,496.191213760898,496.191213760898,284455.83351068,293461.465740947,0.00174435239255611,0.00169082237938152,Inf
"2103","1kmE4021N2992","0808","Winseler",0.0277777777777778,109,1450,0.0751724137931035,13807.6763628184,13807.6763628184,284455.83351068,293461.465740947,0.0485406686599028,0.047051071349201,126.675929934114
"2104","1kmE4021N2993","0808","Winseler",0.0277777777777778,21,1450,0.0144827586206897,0,0,284455.83351068,293461.465740947,0,0,0
"1069","1kmE4021N2995","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"1093","1kmE4021N2996","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"1098","1kmE4021N2997","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"253","1kmE4022N2940","0202","Differdange",0.0357142857142857,7,27820,0.000251617541337168,0,0,1515724.3556153,1525542.52175985,0,0,0
"245","1kmE4022N2941","0202","Differdange",0.0357142857142857,9,27820,0.000323508267433501,343.339944704622,343.339944704622,1515724.3556153,1525542.52175985,0.000226518722505613,0.000225060881494505,38.148882744958
"261","1kmE4022N2942","0202","Differdange",0.0357142857142857,1153,27820,0.0414450035945363,50050.7049984134,50050.7049984134,1515724.3556153,1525542.52175985,0.0330209809013034,0.0328084627498128,43.4091110133681
"258","1kmE4022N2943","0202","Differdange",0.0357142857142857,0,27820,0,87.689524036771,87.689524036771,1515724.3556153,1525542.52175985,5.78532130277564e-05,5.74808783013228e-05,Inf
"257","1kmE4022N2944","0202","Differdange",0.0357142857142857,0,27820,0,134.467067749053,134.467067749053,1515724.3556153,1525542.52175985,8.87147239212018e-05,8.81437690730072e-05,Inf
"400","1kmE4022N2945","0209","Pétange",0.0526315789473684,0,20694,0,2305.81037335321,2305.81037335321,1539469.66221608,1539469.66221621,0.00149779526673749,0.00149779526673736,Inf
"406","1kmE4022N2946","0209","Pétange",0.0526315789473684,4828,20694,0.233304339422055,335449.073040089,335449.073040089,1539469.66221608,1539469.66221621,0.217899112449677,0.217899112449659,69.4799239933904
"405","1kmE4022N2947","0209","Pétange",0.0526315789473684,634,20694,0.0306368995844206,100987.756541862,100987.756541862,1539469.66221608,1539469.66221621,0.0655990559739185,0.065599055973913,159.286682242685
"95","1kmE4022N2948","0104","Käerjeng",0.0256410256410256,0,13954,0,0,0,1906265.52940412,1924144.40330846,0,0,NA
"82","1kmE4022N2949","0104","Käerjeng",0.0256410256410256,0,13954,0,0,0,1906265.52940412,1924144.40330846,0,0,NA
"79","1kmE4022N2950","0104","Käerjeng",0.0256410256410256,555,13954,0.0397735416368067,64689.0357931711,64689.0357931711,1906265.52940412,1924144.40330846,0.0339349554379197,0.0336196366977145,116.556821248957
"91","1kmE4022N2951","0104","Käerjeng",0.0256410256410256,664,13954,0.0475849218861975,111323.005286286,123117.94939139,1906265.52940412,1924144.40330846,0.0583984778453632,0.0639858158149126,185.418598481009
"102","1kmE4022N2952","0104","Käerjeng",0.0256410256410256,0,13954,0,0,0,1906265.52940412,1924144.40330846,0,0,NA
"56","1kmE4022N2959","0103","Habscht",0.0263157894736842,0,5097,0,0,0,634055.409615732,660103.363715239,0,0,NA
"75","1kmE4022N2960","0103","Habscht",0.0263157894736842,145,5097,0.0284481067294487,14305.5140064251,15352.9039473068,634055.409615732,660103.363715239,0.0225619303762346,0.0232583331508819,105.882096188323
"72","1kmE4022N2961","0103","Habscht",0.0263157894736842,0,5097,0,871.15579588674,871.15579588674,634055.409615732,660103.363715239,0.00137394269124634,0.00131972633949877,Inf
"1592","1kmE4022N2965","0701","Beckerich",0.03125,0,2817,0,0,0,422270.033660032,422270.033660091,0,0,NA
"1595","1kmE4022N2966","0701","Beckerich",0.03125,103,2817,0.0365637202697906,15032.628299052,15032.6282990665,422270.033660032,422270.033660091,0.0355995621303185,0.035599562130348,145.947847563753
"1585","1kmE4022N2967","0701","Beckerich",0.03125,4,2817,0.00141995030173944,0,0,422270.033660032,422270.033660091,0,0,0
"1620","1kmE4022N2968","0703","Ell",0.0416666666666667,8,1590,0.0050314465408805,0,0,255673.670545735,262828.826099851,0,0,0
"1613","1kmE4022N2969","0703","Ell",0.0416666666666667,468,1590,0.294339622641509,117057.14909636,117057.149096349,255673.670545735,262828.826099851,0.457838106076786,0.445374089415436,250.122113453738
"1611","1kmE4022N2970","0703","Ell",0.0416666666666667,0,1590,0,0,0,255673.670545735,262828.826099851,0,0,NA
"1777","1kmE4022N2971","0706","Redange",0.0303030303030303,33,3035,0.0108731466227348,9327.72001091056,9327.72001091056,605018.715656218,609149.40011118,0.0154172420943929,0.0153126967033179,282.658182148805
"1771","1kmE4022N2972","0706","Redange",0.0303030303030303,210,3035,0.0691927512355848,62238.4551020856,62238.4551020856,605018.715656218,609149.40011118,0.102870297218129,0.102172726576971,296.373595724217
"1768","1kmE4022N2973","0706","Redange",0.0303030303030303,1,3035,0.000329489291598023,575.2911640957,575.2911640957,605018.715656218,609149.40011118,0.000950865071127139,0.000944417188937064,575.2911640957
"1680","1kmE4022N2974","0704","Rambrouch",0.0111111111111111,11,6322,0.00173995571021829,0,0,1022057.45673308,1041495.54002311,0,0,0
"1695","1kmE4022N2975","0704","Rambrouch",0.0111111111111111,0,6322,0,0,0,1022057.45673308,1041495.54002311,0,0,NA
"1681","1kmE4022N2976","0704","Rambrouch",0.0111111111111111,137,6322,0.0216703574818096,45861.0013399248,45861.001339933,1022057.45673308,1041495.54002311,0.044871255561811,0.0440337952276927,334.751834598051
"1701","1kmE4022N2977","0704","Rambrouch",0.0111111111111111,400,6322,0.0632711167352104,86666.2805457968,88292.2147367924,1022057.45673308,1041495.54002311,0.0847958986795303,0.0847744530282223,220.730536841981
"1715","1kmE4022N2978","0704","Rambrouch",0.0111111111111111,0,6322,0,0,356.709276038036,1022057.45673308,1041495.54002311,0,0.000342497170972158,Inf
"1716","1kmE4022N2979","0704","Rambrouch",0.0111111111111111,0,6322,0,136.615488447249,136.615488447249,1022057.45673308,1041495.54002311,0.000133667131478037,0.000131172418121173,Inf
"1718","1kmE4022N2980","0704","Rambrouch",0.0111111111111111,342,6322,0.0540968048086049,67561.8318621863,72913.5359145041,1022057.45673308,1041495.54002311,0.0661037512295461,0.0700084955840387,213.197473434223
"1722","1kmE4022N2981","0704","Rambrouch",0.0111111111111111,0,6322,0,0,0,1022057.45673308,1041495.54002311,0,0,NA
"1723","1kmE4022N2982","0704","Rambrouch",0.0111111111111111,0,6322,0,0,0,1022057.45673308,1041495.54002311,0,0,NA
"1875","1kmE4022N2983","0801","Boulaide",0.027027027027027,0,1439,0,0,0,347807.354471137,388607.200150133,0,0,NA
"1880","1kmE4022N2984","0801","Boulaide",0.027027027027027,0,1439,0,0,0,347807.354471137,388607.200150133,0,0,NA
"1881","1kmE4022N2985","0801","Boulaide",0.027027027027027,0,1439,0,0,0,347807.354471137,388607.200150133,0,0,NA
"2021","1kmE4022N2986","0806","Lac de la Haute Sûre",0.0175438596491228,1,2224,0.000449640287769784,1897.18358648531,1897.18358648531,547635.834790329,576001.985106738,0.00346431600337417,0.00329371015298454,1897.18358648531
"2007","1kmE4022N2987","0806","Lac de la Haute Sûre",0.0175438596491228,121,2224,0.0544064748201439,26867.6793653041,27780.8534632552,547635.834790329,576001.985106738,0.049061214877567,0.0482304821538197,229.593830274837
"2042","1kmE4022N2988","0806","Lac de la Haute Sûre",0.0175438596491228,0,2224,0,0,0,547635.834790329,576001.985106738,0,0,NA
"2105","1kmE4022N2989","0808","Winseler",0.0277777777777778,0,1450,0,0,0,284455.83351068,293461.465740947,0,0,NA
"2116","1kmE4022N2990","0808","Winseler",0.0277777777777778,0,1450,0,0,0,284455.83351068,293461.465740947,0,0,NA
"2117","1kmE4022N2991","0808","Winseler",0.0277777777777778,0,1450,0,0,0,284455.83351068,293461.465740947,0,0,NA
"2130","1kmE4022N2992","0808","Winseler",0.0277777777777778,232,1450,0.16,42802.1889236609,48133.8424821703,284455.83351068,293461.465740947,0.150470420646353,0.164020997989087,207.473458974872
"2114","1kmE4022N2993","0808","Winseler",0.0277777777777778,50,1450,0.0344827586206897,5378.06246528346,5378.06246530134,284455.83351068,293461.465740947,0.0189064938444356,0.0183262986563586,107.561249306027
"2124","1kmE4022N2994","0808","Winseler",0.0277777777777778,37,1450,0.0255172413793103,0,0,284455.83351068,293461.465740947,0,0,0
"1087","1kmE4022N2995","0502","Wincrange",0.0078125,0,4906,0,0,0,1558697.10194439,1581510.18260618,0,0,NA
"1088","1kmE4022N2996","0502","Wincrange",0.0078125,23,4906,0.00468813697513249,0,0,1558697.10194439,1581510.18260618,0,0,0
"1115","1kmE4022N2997","0502","Wincrange",0.0078125,29,4906,0.00591112922951488,4000.05736799245,4000.0573679643,1558697.10194439,1581510.18260618,0.00256628267480743,0.00252926437778135,137.933012688424
"1075","1kmE4022N2998","0502","Wincrange",0.0078125,134,4906,0.0273134936812067,0,0,1558697.10194439,1581510.18260618,0,0,0
"244","1kmE4023N2939","0202","Differdange",0.0357142857142857,2,27820,7.18907260963336e-05,0,0,1515724.3556153,1525542.52175985,0,0,0
"242","1kmE4023N2940","0202","Differdange",0.0357142857142857,85,27820,0.00305535585909418,8573.75328350742,8573.75328363769,1515724.3556153,1525542.52175985,0.00565653857295638,0.00562013392700919,100.867685689855
"254","1kmE4023N2941","0202","Differdange",0.0357142857142857,2672,27820,0.0960460100647016,178301.212057575,178301.212057749,1515724.3556153,1525542.52175985,0.117634325394998,0.116877248267103,66.7294955305947
"263","1kmE4023N2942","0202","Differdange",0.0357142857142857,7287,27820,0.261933860531991,262797.36388561,262797.363885566,1515724.3556153,1525542.52175985,0.173380709303789,0.172264856690069,36.0638622046887
"246","1kmE4023N2943","0202","Differdange",0.0357142857142857,2142,27820,0.0769949676491733,114363.350541233,114363.350541233,1515724.3556153,1525542.52175985,0.0754512851347616,0.0749656918178228,53.3909199538904
"262","1kmE4023N2944","0202","Differdange",0.0357142857142857,3346,27820,0.120273184759166,246820.818915055,246820.818915055,1515724.3556153,1525542.52175985,0.162840174732733,0.161792159441302,73.7659351210566
"256","1kmE4023N2945","0202","Differdange",0.0357142857142857,1187,27820,0.042667145938174,95934.0580863669,95934.0580863669,1515724.3556153,1525542.52175985,0.0632925490251311,0.0628852075363316,80.8206049590285
"104","1kmE4023N2946","0104","Käerjeng",0.0256410256410256,3660,13954,0.262290382685968,337053.194563592,337053.194563592,1906265.52940412,1924144.40330846,0.176813350167934,0.175170425870349,92.0910367660086
"96","1kmE4023N2947","0104","Käerjeng",0.0256410256410256,574,13954,0.0411351583775262,101614.43664178,101614.43664178,1906265.52940412,1924144.40330846,0.0533054997188895,0.0528101926586484,177.028635264425
"106","1kmE4023N2948","0104","Käerjeng",0.0256410256410256,30,13954,0.00214992116955712,5291.1367018424,5291.1367018424,1906265.52940412,1924144.40330846,0.00277565565773849,0.00274986466335093,176.371223394747
"89","1kmE4023N2949","0104","Käerjeng",0.0256410256410256,0,13954,0,0,0,1906265.52940412,1924144.40330846,0,0,NA
"94","1kmE4023N2950","0104","Käerjeng",0.0256410256410256,522,13954,0.0374086283502938,108485.903779799,108485.903779914,1906265.52940412,1924144.40330846,0.0569101744255485,0.0563813732448452,207.82740187723
"90","1kmE4023N2951","0104","Käerjeng",0.0256410256410256,269,13954,0.0192776264870288,48105.9811136601,48105.9811136601,1906265.52940412,1924144.40330846,0.0252357189340236,0.0250012322520828,178.832643545205
"80","1kmE4023N2952","0104","Käerjeng",0.0256410256410256,20,13954,0.00143328077970474,3000.41370893121,3000.41370893121,1906265.52940412,1924144.40330846,0.0015739746969401,0.00155934954973866,150.02068544656
"78","1kmE4023N2953","0104","Käerjeng",0.0256410256410256,0,13954,0,0,0,1906265.52940412,1924144.40330846,0,0,NA
"93","1kmE4023N2954","0104","Käerjeng",0.0256410256410256,0,13954,0,0,0,1906265.52940412,1924144.40330846,0,0,NA
"211","1kmE4023N2955","0110","Steinfort",0.0588235294117647,0,5916,0,0,0,859894.362670481,870853.258203193,0,0,NA
"58","1kmE4023N2959","0103","Habscht",0.0263157894736842,19,5097,0.00372768295075535,818.709759265184,1928.46778033171,634055.409615732,660103.363715239,0.00129122746505918,0.00292146334397961,101.498304227985
"77","1kmE4023N2960","0103","Habscht",0.0263157894736842,1521,5097,0.298410829899941,164247.15485626,179156.666353153,634055.409615732,660103.363715239,0.259042273538525,0.271406988967321,117.78873527492
"76","1kmE4023N2961","0103","Habscht",0.0263157894736842,288,5097,0.0565038257798705,36572.055234222,36572.055234222,634055.409615732,660103.363715239,0.0576795886914465,0.0554035280601885,126.986302896604
"73","1kmE4023N2962","0103","Habscht",0.0263157894736842,0,5097,0,210.12434348166,210.12434348166,634055.409615732,660103.363715239,0.000331397446177465,0.000318320364706254,Inf
"1594","1kmE4023N2964","0701","Beckerich",0.03125,0,2817,0,0,0,422270.033660032,422270.033660091,0,0,NA
"1593","1kmE4023N2965","0701","Beckerich",0.03125,21,2817,0.00745473908413206,5697.6339408,5697.6339408,422270.033660032,422270.033660091,0.0134928682753442,0.0134928682753424,271.315901942857
"1589","1kmE4023N2966","0701","Beckerich",0.03125,11,2817,0.00390486332978346,1231.16277937889,1231.16277937889,422270.033660032,422270.033660091,0.00291558169237767,0.00291558169237726,111.923889034445
"1580","1kmE4023N2967","0701","Beckerich",0.03125,0,2817,0,0,0,422270.033660032,422270.033660091,0,0,NA
"1766","1kmE4023N2968","0706","Redange",0.0303030303030303,6,3035,0.00197693574958814,0,0,605018.715656218,609149.40011118,0,0,0
"1778","1kmE4023N2969","0706","Redange",0.0303030303030303,18,3035,0.00593080724876442,42.6568230140954,42.6568230140954,605018.715656218,609149.40011118,7.05049644089585e-05,7.00268653409325e-05,2.36982350078308
"1761","1kmE4023N2970","0706","Redange",0.0303030303030303,0,3035,0,2320.81117569413,2320.81117569413,605018.715656218,609149.40011118,0.00383593286560883,0.00380992113801728,Inf
"1764","1kmE4023N2971","0706","Redange",0.0303030303030303,0,3035,0,238.895270271972,238.895270271972,605018.715656218,609149.40011118,0.000394856000467457,0.00039217845446186,Inf
"1747","1kmE4023N2972","0706","Redange",0.0303030303030303,35,3035,0.0115321252059308,9870.88778955963,9870.88778955963,605018.715656218,609149.40011118,0.0163150123031375,0.0162043790698276,282.025365415989
"1666","1kmE4023N2973","0704","Rambrouch",0.0111111111111111,3,6322,0.000474533375514078,0,0,1022057.45673308,1041495.54002311,0,0,0
"1667","1kmE4023N2974","0704","Rambrouch",0.0111111111111111,401,6322,0.0634292945270484,88481.8532298947,91450.9170113939,1022057.45673308,1041495.54002311,0.0865722887172305,0.0878073054536214,228.057149654349
"1696","1kmE4023N2975","0704","Rambrouch",0.0111111111111111,138,6322,0.0218285352736476,32159.4348024089,33999.6709096785,1022057.45673308,1041495.54002311,0.031465388360067,0.032645047053129,246.374426881728
"1702","1kmE4023N2976","0704","Rambrouch",0.0111111111111111,0,6322,0,70.9565026605036,70.9565026605036,1022057.45673308,1041495.54002311,6.94251601933515e-05,6.81294349651549e-05,Inf
"1707","1kmE4023N2977","0704","Rambrouch",0.0111111111111111,14,6322,0.00221448908573236,1118.24417227833,1118.24417228196,1022057.45673308,1041495.54002311,0.00109411086912148,0.00107369079300824,79.8745837344256
"1708","1kmE4023N2978","0704","Rambrouch",0.0111111111111111,0,6322,0,0,0,1022057.45673308,1041495.54002311,0,0,NA
"1705","1kmE4023N2979","0704","Rambrouch",0.0111111111111111,0,6322,0,0,0,1022057.45673308,1041495.54002311,0,0,NA
"1706","1kmE4023N2980","0704","Rambrouch",0.0111111111111111,0,6322,0,0,0,1022057.45673308,1041495.54002311,0,0,NA
"1711","1kmE4023N2981","0704","Rambrouch",0.0111111111111111,0,6322,0,0,0,1022057.45673308,1041495.54002311,0,0,NA
"1703","1kmE4023N2982","0704","Rambrouch",0.0111111111111111,0,6322,0,0,0,1022057.45673308,1041495.54002311,0,0,NA
"1888","1kmE4023N2983","0802","Esch-sur-Sûre",0.0204081632653061,0,2924,0,0,0,649145.449597266,686832.916508218,0,0,NA
"1890","1kmE4023N2984","0802","Esch-sur-Sûre",0.0204081632653061,0,2924,0,0,0,649145.449597266,686832.916508218,0,0,NA
"2012","1kmE4023N2985","0806","Lac de la Haute Sûre",0.0175438596491228,0,2224,0,0,0,547635.834790329,576001.985106738,0,0,NA
"2009","1kmE4023N2986","0806","Lac de la Haute Sûre",0.0175438596491228,15,2224,0.00674460431654676,4548.35315561313,4548.35315561071,547635.834790329,576001.985106738,0.00830543376942187,0.00789641923676332,303.223543707381
